Collection Title,Snippet,Similarity Score
"Ruth Vollmer papers, circa 1940-1980","'Page 118': 'RUTH VOLLMER AND ALBERTO GIACOMETTI IN HIS STUDIO, PARIS, 1951 RUTH VOLLMER PAPERS, 1939-1980, ARCHIVES OF AMERICAN ART, SMITHSONIAN INSTITUTION, WASHINGTON, D.C.'}, ",0.7366163
"Ruth Vollmer papers, circa 1940-1980","'Page 136': 'RUTH VOLLMER PAPERS, 1939-1980, ARCHIVES OF AMERICAN ART, SMITHSONIAN INSTITUTION,'}, ",0.807441
"Ruth Vollmer papers, circa 1940-1980","'Page 138': 'RUTH VOLLMER PAPERS, 1939-1980, ARCHIVES OF AMERICAN ART, SMITHSONIAN INSTITUTION, WASHINGTON, D.C.'}, ",0.80540824
"Ruth Vollmer papers, circa 1940-1980","'Page 138': 'RUTH VOLLMER PAPERS, 1939-1980, ARCHIVES OF AMERICAN ART, SMITHSONIAN INSTITUTION, WASHINGTON, D.C.'}, ",0.80540824
"Ruth Vollmer papers, circa 1940-1980","'Page 197': 'Originally written as a submission to Arts Magazine, this article is published with permission of the author and the Ruth Vollmer Papers, 1939-1980, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.7322838
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 199': 'Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6756103
"Ruth Vollmer papers, circa 1940-1980","'Page 203': 'Published with permission of the Ruth Vollmer Papers, 1939-1980, Archives of American Art, Smithsonian Institution, Washington, D.C.; and Jack Tilton Gallery, New York.'}, ",0.78935325
"Ruth Vollmer papers, circa 1940-1980","'Page 204': 'Published with permission of the Ruth Vollmer Papers, 1939-1980, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.79279715
"Arts Club of Washington scrapbooks, 1916-1991","'Page 233': 'Papers, 1939-1980, Archives of American Art, Smithsonian'}]",0.69328123
"The story of the Armory Show / by Walt Kuhn, 1938","'Page 178': 'Kuhn, Walt. �The Story of the Armory Show.� Archives of American Art, Smithsonian Institution, 1938.'}, ",0.8421423
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 178': '. �Walt Kuhn Family Papers and Armory Show Records.� Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949.'}, ",0.9133713
"Elmer Livingston MacRae papers related to the Association of American Painters and Sculptors, 1899-circa 2013, bulk 1912-1916","'Page 178': 'MacRae, Elmer Livingston. �Elmer Livingston MacRae Papers and Treasurer�s Records, Association of American Painters and Sculptors, Inc.�: Archives of American Art, Smithsonian Institution, 1899-1958 (Bulk 1899-1916).'}, ",0.88438094
"Walter Pach papers, 1857-1980","'Page 179': '. �Walter Pach Papers.� Archives of American Art, Smithsonian Institution, 1857-1980.'}, ",0.7899171
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 180': 'Tarbell, Roberta K. �The Impact of the Armory Show on American Sculpture.� Archives of American Art Journal 18, no. 2 (1978): 2-11.'}, ",0.6684371
"John Quinn memorial collection in the New York Public Library, 1901-1925","'Page 181': 'Zilczer, Judith. �The Dispersal of the John Quinn Collection.� Archives of American Art Journal 19, no. 3 (1979): 15-21.'}, ",0.72778875
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 181': '1913-1918.� Archives of American Art Journal 14, no. 3 (1974): 2-7.'}, ",0.6907294
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 182': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 3, Folder 46, 30-32.'}, ",0.87414736
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 183': 'Kuhn, �Walt Kuhn Family Papers and Armory ShowRecords� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder 3, 2-5.'}, ",0.8132297
"Papers relating to the 1913 Armory Show 50th Anniversary Exhibition, circa 1962-1995","'Page 183': ', �The Story of the Armory Show� (Archives of American Art, Smithsonian Institution, 1938), Box 2, Folder 47, 6.'}, ",0.69391567
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 184': 'Kuhn, �Walt Kuhn Family Papers and Armory Show. Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder 4, 23.'}, ",0.8753252
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 186': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder 4,53.'}, ",0.87861305
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 188': 'Roberta K. Tarbell, �The Impact*of the Armory Show on American Sculpture,� Archives of American Art Journal 18, no. 2 (1978): 2-4.'}, ",0.6556029
"The story of the Armory Show / by Walt Kuhn, 1938","'Page 188': 'Walt Kuhn, �The Story of the Armory Show� (Archives of American Art, Smithsonian Institution, 1938), 14.'}, ",0.8351818
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 189': 'Roberta K. Tarbell, �The Impact of the Armory Show on American Sculpture,� Archives of American Art Journal 18, no. 2 (1978), 4-7. .'}, ",0.65579975
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 190': 'Association of American Painter�s and Sculptors, Inc.� (Archives of American Art, Smithsonian Institution, 1899-1958, Bulk 1899-1916).'}, ",0.70962226
"Elmer Livingston MacRae papers related to the Association of American Painters and Sculptors, 1899-circa 2013, bulk 1912-1916","'Page 190': '�Elmer Livingston Macrae Papers and Treasurer�s Records, Association of American Painter�s and Sculptors, Inc,� (Archives of American Art, Smithsonian Institution, 1899-1958, Bulk 1899-1916).'}, ",0.86944413
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 190': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder 21, 38.'}, ",0.8762603
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 191': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 2, Folder 391'}, ",0.8718859
"The story of the Armory Show / by Walt Kuhn, 1938","'Page 191': 'Walt Kuhn, �The Story of the Armory Show� (Archives of American Art, Smithsonian Institution, 1938), 18.'}, ",0.82636535
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 193': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder es'}, ",0.8601586
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 194': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 1, Folder 5529)'}, ",0.8801717
"Neal W. Richmond papers relating to New York City art galleries, 1912-1918","'Page 195': 'Judith Zilczer, ��The World�s New Art Center�: Modern Art Exhibitions in New York City, 1913-1918,� Archives of American Art Journal 14, no. 3 (1974): 2.'}, ",0.74433655
"Walter Pach papers, 1857-1980","'Page 195': 'Raymond Duchamp-Villon, �Letter from Raymond Duchamp-Villon to Walter Pach,� (1913). From Walter Pach �Walter Pach Papers� (Archives of American Art, Smithsonian Institution, 1857-1980), Reel 4217, Frames 132-33.'}, ",0.75988674
"The story of the Armory Show / by Walt Kuhn, 1938","'Page 197': 'Walt Kuhn, �The Story of the Armory Show� (Archives of American Art, Smithsonian Institution, 1938), 24-25.'}, ",0.8314749
"John Quinn memorial collection in the New York Public Library, 1901-1925","'Page 197': 'Judith Zilczer, �The Dispersal of the John Quinn Collection,� Archives of American Art Journal 19, no. 3 (1979): 15.'}, ",0.722162
"Walt Kuhn Family papers and Armory Show records, 1859-1984, bulk 1900-1949","'Page 198': 'Walt Kuhn, �Walt Kuhn Family Papers and Armory Show Records� (Archives of American Art, Smithsonian Institution, 1859-1978, Bulk 1900-1949), Box 2, Folder TF'}, ",0.860266
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page n87': 'March 8, 1920, in Carnegie Institute Papers, Archives of American Art.'}, ",0.689532
"American Academy of Arts and Letters records, 1864-1942","'Page n91': 'New York. American Academy and Institute of Arts and Letters. Childe Hassam Papers (microfilm, Archives of American Art).'}, ",0.67067254
"Letter from Homer Saint-Gaudens and clippings, ca. 1881-1913.","'Page n33': ""39 Homer Saint-Gaudens to John O'Connor, Jr., Assistant Director, Department of Fine Arts, Carnegie Institute, 23 April 1938, Carnegie Institute Papers, Archives of American Art, Washington, D.C.""}, ",0.73300785
"Madison art essay, 1939","'Page 43': 'February 10, 1939, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.70989156
"John White Alexander papers, 1775-1968, bulk 1870-1915","'Page 44': '1 John Beatty to John White Alexander, January 20, 1910; February 1, 1912; October 18, 1912; November 5, 1912; March 24, 1913, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.6831379
"John White Alexander papers, 1775-1968, bulk 1870-1915","'Page 45': '2 John White Alexander to John Beatty, July 24, 1909, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.6931305
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 45': '29, 1909, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.7041796
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 47': '1 Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.69678915
"John White Alexander papers, 1775-1968, bulk 1870-1915","'Page 51': '3 John White Alexander Papers, Archives of American Art, Washington, D.C.'}, ",0.72557414
"Thomas Anshutz papers, circa 1870-1942","'Page 54': 'Fig. 3 Thomas P. Anshutz, Study for Steamboat on the Ohio, n.d. Photograph. Thomas Anshutz Papers, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6754803
"George Grey Barnard selected papers, 1895-1941","'Page 57': '1 �The Urn of Life by George Grey Barnard,� undated handbill, George Grey Barnard Papers, Archives of American Art, Washington, D.C.'}, ",0.6891816
"Federal art program papers of Franklin D. Roosevelt and Harry L. Hopkins, 1932-1942","'Page 57': '2, 1918, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.7149894
"George Grey Barnard selected papers, 1895-1941","'Page 57': '6 George Grey Barnard to John Beatty, March 26, 1919, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.75425506
"George Grey Barnard selected papers, 1895-1941","'Page 58': '1 George Grey Barnard to John Beatty, May 2, 1918, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.7569753
"Cecilia Beaux papers, 1863-1968","'Page 61': '1 Cecilia Beaux to John Beatty, May 16, 1912, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.68982583
"Cecilia Beaux papers, 1863-1968","'Page 61': '2 John Beatty to Cecilia Beaux, February 28, 1913, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.6846643
"John Altoon art work and papers, circa 1940-1969","'Page 61': '5 John Beatty to Cecilia Beaux, April 20, 1918, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.6771984
"Cecilia Beaux papers, 1863-1968","'Page 61': '6 Cecilia Beaux to John Beatty, May 1918, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.7005722
"Advancing American Art: exhibition records, 1946-1977","'Page 75': 'Bibliography Elliott Daingerfield, �Ralph Albert Blakelock,� Art in America 2 (December 1913), pp. 55-68, expanded in Elliott Daingerfield, Ralph Albert Blakelock (New York, 1914), and reprinted, with changes, in Art in America 51 (August 1963), pp. 83-85; Lloyd Goodrich, Blakelock notes, 1946-47, Whitney Museum of American Art Papers, Archives of American Art, Washington, D.C.; Lloyd Goodrich, �Ralph Albert Blakelock, 1847-1919,� 1946�47, Frick Art Reference Library, New York, manuscript; Whitney Museum of American Art, New York, Ralph Albert Blakelock Exhibition (1947), exh. cat. by Lloyd Goodrich; Sheldon Memorial Art Gallery, University of Nebraska, Lincoln, and New Jersey State Museum, Trenton, Ralph Albert Blakelock, 1847-1919 (1974), exh. cat. by Norman A. Geske.'}, ",0.74285054
"William Merritt Chase papers, circa 1890-1964","'Page 77': '2 John Beatty to William Merritt Chase, February 19, 1916, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.65907794
"Rosenthal Collection of Drawings by American Artists inventory, ca. 1927-1930","'Page 101': 'Bibliography Solomon R. Guggenheim Museum, New York, /ya Bolotowsky (1974); Ilya Bolotowsky, �Adventures with Bolotowsky,� Archives of American Art Journal 22, no. I (1982), pp. 8-31; Deborah Rosenthal, �Ilya Bolotowsky,� in Museum of Art, Carnegie Institute, Pittsburgh, Abstract Painting and Sculpture in America, 1927-1944 (1983), exh. cat. ed. by John R. Lane and Susan C. Larsen, pp. 51-54; Robert L. Herbert et al., The Soci�t� Anonyme and the Dreier Bequest at Yale University: A Catalogue Raisonn� (New Haven, 1984), pp. 75-80.'}, ",0.7232718
"Alfred Thompson Bricher papers, 1860-1892","'Page 106': 'Bibliography Alfred T. Bricher Papers, Archives of American Art, Washington, D.C; John Duncan Preston, �Alfred Thompson Bricher, 1837-1908,� Art Quarterly 25 (Summer 1962), pp. 149-57; Indianapolis Museum of Art, Alfred Thompson Bricher (1973), exh. cat. by Jeffrey R. Brown, assisted by Ellen W. Lee.'}, ",0.74531835
"Letter from Homer Saint-Gaudens and clippings, ca. 1881-1913.","'Page 109': '6 Alexander Brook to Homer Saint-Gaudens, November 11, 1939, Carnegie Institute Papers, Archives of American Art, Washington, D.C.'}, ",0.6992636
"Advancing American Art: exhibition records, 1946-1977","'Page 114': 'Bibliography Greta Berman, �Byron Browne: Builder of American Art,� Arts 53 (December 1978), pp. 98-102; April J. Paul, �Byron Browne in the Thirties: The Battle for Abstract Art,� Archives of American Art Journalig9, no. 4 (1979), pp. 9-24; Gail Levin, �Byron Browne in the Context of Abstract Expressionism,� Arts 59 (June 1985), pp. 129-33; April J. Paul, �Introduction 4 la peinture moderne am�ricaine: Six Young American Painters of the Samuel Kootz Gallery: An Inferiority Complex in Paris,� Arts Magazine 60 (February 1986), pp. 65-71; Nassau County Museum of Fine Art, Roslyn Harbor, N.Y., Byron Browne: Paintings from the 30s, 40s, and 50s (1987), exh. cat., essay by Harry Rand.'}, ",0.6612308
